OBJECTID,CALCACREAG,PARNO,MAPNUMBER,MAP_PARCEL,CNTRL_NO,TYPE_,APPLICATIO,PROJECT_NA,ST_ADD,RESULTS,ZONING_FRO,ZONING_TO,HOUSING_UN,CCACTDATE,CC_ACTION,PC_ACTION,PCACTDATE,ARCACTDATE,ARC_ACTION,AGE_RESTRI,AGE_REST_2,FINALAPPRO,DATEOFAPPL,INLOS,ENTEREDDT,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PLANNER,RESIDENTIAL,STF_RCMNDTNS,FINALACTIONDATE,DATECERTPH,EBUILD_LINK,SHAPESTArea,SHAPESTLength
16649,,,,,,Use Permit,UP-99-66,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,327205.435399279,2483.46289776415
16650,,,,,,Use Permit,UP-95-54,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,4220730.8091152,15528.4977867226
16651,,,,,,Use Permit,UP-88-104,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,432471.012365966,2688.80691778348
16652,,,,,,Use Permit,UP-89-27(R1/05),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,206672.770964705,2566.32734144944
16653,,,,,,Site Plan,APT-92-06,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,577056.114236926,3538.68463826662
16654,,,,,,Use Permit,UP-93-44,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:28+00,,NO,,1990/06/04 19:32:50+00,,,217674.146812176,2249.55319379907
16655,,,,,,Use Permit,UP-99-36,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,358201.987030581,3088.7384947358
16656,,,,,,Use Permit,UP-98-11,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,13851.9408550021,472.517429248872
16657,,,,,,Use Permit,UP-97-43,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,13851.9408550021,472.517429248872
16658,,,,,,Use Permit,UP-79-18,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,3479135.51805653,9225.01347341662
16659,,,,,,Use Permit,UP-91-74,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,8340.36129615378,366.917105996696
16660,,,,,,Use Permit,UP-96-37,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,32505.8187902272,800.168576794956
16661,,,,,,Use Permit,UP-95-43,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,55693.2615047334,923.670488717953
16662,,,,,,Use Permit,UP-95-68,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,7823.1800266972,357.000643248811
16663,,,,,,Use Permit,UP-93-20,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,32505.8187902272,800.168576794956
16664,,,,,,Use Permit,UP-98-04,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:29+00,,NO,,1990/06/04 19:32:50+00,,,118368.363488157,1584.63580032637
16665,,,,,,Use Permit,UP-75-26,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,947595.157547755,5840.71920314779
16666,,,,,,Use Permit,UP-95-77,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,130907.278201366,1722.77789308943
16667,,,,,,Use Permit,UP-85-15,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,170937.601873017,1869.87704174565
16668,,,,,,Use Permit,UP-93-26,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,360943.124040276,3005.18111271145
16669,,,,,,Special Exception,SE-95-33,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,22170.6715005683,820.609188327095
16670,,,,,,Use Permit,UP-97-44,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,298688.288656452,3057.53214556318
16671,,,,,,Use Permit,UP-95-53,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,29985.7146530984,767.587085654972
16672,,,,,,Use Permit,UP-93-18,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,844837.566287286,6100.70219272083
16673,,,,,,Use Permit,UP-93-56,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,9202502.76110855,14395.6789967917
16674,,,,,,Use Permit,UP-93-47,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,295156.467594424,2264.04424722213
16675,,,,,,Use Permit,UP-96-23,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,1308498.14106229,7328.11505367775
16676,,,,,,Use Permit,UP-93-37,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:30+00,,NO,,1990/06/04 19:32:50+00,,,190711.286642334,1771.10384727708
16677,,,,,,Use Permit,UP-94-65,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,9202502.76110855,14395.6789967917
16678,,,,,,Use Permit,UP-95-44,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,64480.1321369779,1026.78311034308
16679,,,,,,Use Permit,UP-82-48,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,315335.34968337,2522.47796307098
16680,,,,,,Use Permit,UP-94-25,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,295156.467594424,2264.04424722213
16681,,,,,,Use Permit,UP-96-19,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,295156.467594424,2264.04424722213
16682,,,,,,Use Permit,UP-95-69,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,315335.34968337,2522.47796307098
16683,,,,,,Use Permit,UP-90-15,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,45643.6834992838,857.304914041719
16684,,,,,,Use Permit,UP-85-63,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,856950.945415542,5748.1475027818
16685,,,,,,Use Permit,UP-91-43,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,20280.20411191,548.876105669058
16686,,,,,,Use Permit,UP-99-53,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,859853.760008429,5755.92145735852
16687,,,,,,Use Permit,UP-92-02,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,630.986210754222,278.561716617223
16688,,,,,,Use Permit,UP-99-26,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:31+00,,NO,,1990/06/04 19:32:50+00,,,358201.987030581,3088.7384947358
16689,,,,,,Use Permit,UP-97-11,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,140216.96852636,1724.89710723912
16690,,,,,,Use Permit,UP-99-50,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,678761.381922164,4086.20392371228
16691,,,,,,Use Permit,UP-97-42,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,141235.199034985,1559.53728676832
16692,,,,,,Special Exception,SE-98-05,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,41059.2848187176,854.647055419873
16693,,,,,,Use Permit,UP-95-21,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,102830.04204514,1262.01920519678
16694,,,,,,Use Permit,UP-96-40,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,481539.366867263,3133.65048417081
16695,,,,,,Use Permit,UP-95-29,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,31755.6341960369,716.068156448449
16696,,,,,,Use Permit,UP-97-53,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,9202495.44335059,14395.683081123
16697,,,,,,Use Permit,UP-97-52,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,125469.561147628,1345.97497604335
16698,,,,,,Use Permit,UP-96-45,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,9202495.44335059,14395.683081123
16699,,,,,,Use Permit,UP-98-37,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,55033.3496960024,947.011570609374
16700,,,,,,Use Permit,UP-91-62,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,1357457.08540369,5321.92592417953
16701,,,,,,Use Permit,UP-92-27,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:32+00,,NO,,1990/06/04 19:32:50+00,,,214461.831007862,2245.07378440301
16702,,,,,,Use Permit,UP-98-48,,,Added from Dev & Permits Shapefile 05/29/2014  (Cluster_Subd),,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,733837.248298248,9838.53637203121
16703,,,,,,Use Permit,UP-93-40,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,568868.062937136,3469.34017081108
16704,,,,,,Use Permit,UP-99-10,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,1022208.75388897,4620.53719588731
16705,,,,,,Use Permit,UP-99-27,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,17080.52203503,739.678933708796
16706,,,,,,Use Permit,UP-96-03,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,7172547.0652678,12037.9841025696
16707,,,,,,Use Permit,UP-94-53,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,200652.593089826,1774.04492395432
16708,,,,,,Use Permit,UP-81-27,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,324463.783627595,2592.55989043714
16709,,,,,,Use Permit,UP-97-59,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,66686.7279696836,1063.39023043251
16710,,,,,,Use Permit,UP-92-05,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,131378.002713799,1579.81178348558
16711,,,,,,Site Plan,APT-93-02,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,346904.878951775,2815.23792385913
16712,,,,,,Use Permit,UP-93-03,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,63790.6054958933,992.833283487597
16713,,,,,,Use Permit,UP-91-55,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:33+00,,NO,,1990/06/04 19:32:50+00,,,63790.6054958933,992.833283487597
16714,,,,,,Use Permit,UP-94-02,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,7793.71568887079,355.571312671168
16715,,,,,,Use Permit,UP-91-47,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,2281182.38162282,6811.18006349834
16716,,,,,,Use Permit,UP-94-57,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,10500.536979049,410.030028899854
16717,,,,,,Site Plan,APT-92-04,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,2550648.56665351,7307.91445475079
16718,,,,,,Use Permit,UP-91-56,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,31693.445850209,758.192953829366
16719,,,,,,Use Permit,UP-89-26,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,138320.023952369,1618.98573187012
16720,,,,,,Use Permit,UP-91-44,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,32323.0144294929,706.91940915672
16721,,,,,,Use Permit,UP-88-25,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,176805.746804006,1899.73026607122
16722,,,,,,Use Permit,UP-97-27,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,258779.463136473,2490.84537614937
16723,,,,,,Use Permit,UP-98-10(R2/05),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,61470.4820446443,1100.44694528608
16724,,,,,,Use Permit,UP-98-40(R4/05),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:34+00,,NO,,1990/06/04 19:32:50+00,,,875828.548979289,5312.96557118697
16725,,,,,,Use Permit,UP-91-51,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,40687.1112421009,853.840921486194
16726,,,,,,Use Permit,UP-80-02,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,33430.7717622204,742.307319406185
16727,,,,,,Use Permit,UP-88-43,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,33096.8612892753,833.698729534393
16728,,,,,,Use Permit,UP-95-35,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,122329.853336959,1613.19941689262
16729,,,,,,Use Permit,UP-87-75,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,53159.2327029713,1097.96255383626
16730,,,,,,Use Permit,UP-98-50(R9/05),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,3916240.2678478,13348.1969229616
16731,,,,,,Use Permit,UP-01-46,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,2000/06/01 19:32:50+00,,,136357.924404252,1797.28785325772
16732,,,,,,Use Permit,UP-95-41,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,48587.9499001628,885.964611333224
16733,,,,,,Use Permit,UP-89-49,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,193376.717736036,2038.37292928077
16734,,,,,,Use Permit,UP-86-74(R4/06),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,77884.4689066952,1199.8117002069
16735,,,,,,Use Permit,UP-02-39(R4/06),,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,2002/01/01 00:00:00+00,,,530362.024717988,4329.8118530527
16736,,,,,,Use Permit,UP-96-21,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:35+00,,NO,,1990/06/04 19:32:50+00,,,146425.805220066,1548.59860558867
16737,,,,,,Use Permit,UP-84-56,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:36+00,,NO,,1990/06/04 19:32:50+00,,,152576.806980892,2013.7446397534
16738,,,,,,Use Permit,UP-97-37,,,Added from Dev & Permits Shapefile 05/29/2014,,,,,A,,,,,,,Approved,,N,,bumphlett,2014/05/29 19:32:50+00,JVUTUROBRADY,2023/12/22 14:12:36+00,,NO,,1990/06/04 19:32:50+00,,,157305.267181133,1839.14266466522
